ResguardoId;ResguardoCodigo;ResguardoNombre;Activo;FechaRegistro;FechaModifica
284;283;LA ALBANIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
285;284;LA ASUNCION;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
286;285;LA CERINDA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
287;286;LA CONCEPCION;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
288;287;LA CRISTALINA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
289;288;LA ESMERALDA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
290;289;LA ESPERANZA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
291;290;LA FLECHA ALTOZANO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
292;291;LA FUGA (conv);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
293;292;LA GAITANA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
294;293;LA ISLA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
295;294;LA JUAGUA-GUACHAL-PITALITO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
296;295;LA LEONA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
297;296;LA LLANURA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
298;297;LA LOMA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
299;298;LA MARIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
300;299;LA MIRLA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
301;300;LA MONTAÑA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
302;301;LA PAILA-NAYA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
303;302;LA PALMA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
304;303;LA PASCUA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
305;304;LA PLAYA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
306;305;LA PURIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
307;306;LA REFORMA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
308;307;LA SAL;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
309;308;LA SORTIJA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
310;309;LA TATACOA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
311;310;LA TURBIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
312;311;LA TUTIRA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
313;312;LA VICTORIA (UMAPO);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
314;313;LA VORAGINE-LA ILUSION;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
315;314;LA YUQUERA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
316;315;LAGARTO COCHA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
317;316;LAGOS DEL DORADO Y OTROS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
318;317;LAGUNA ANGUILLA LA MACARENA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
319;318;LAGUNA CURVINA-SAPUARA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
320;319;LAGUNA NEGRA Y CACAO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
321;320;LAGUNA NIÑAL,CUCUY,LOMABAJA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
322;321;LAGUNA SIBERIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
323;322;LAGUNA TRANQUILA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
324;323;LAME;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
325;324;LAS BRISAS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
326;325;LAS DELICIAS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
327;326;LAS MERCEDES;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
328;327;LAS PALMAS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
329;328;LAS PLAYAS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
330;329;LOMAS DE HILARCO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
331;330;LOMITA DE CURUNDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
332;331;LOS ANGELES;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
333;332;LOS IGUANITOS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
334;333;LOS NIASA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
335;334;LOS PIJAOS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
336;335;LOS PLANES;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
337;336;MACARIEROS SAN JOSE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
338;337;MACEDONIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
339;338;MACUARE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
340;339;"MACUCUANA ";1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
341;340;MAJORE-AMBURA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
342;341;MALLAMA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
343;342;MAÑATURE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
344;343;MARGENES DER. E IZQ. RIO SAN JUAN;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
345;344;MATAVEN-FRUTA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
346;345;MATECANDELA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
347;346;MATICURU;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
348;347;MAYABANGLOMA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
349;348;MAYASQUER;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
350;349;MENKUE-MISAYA Y LA PISTA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
351;350;MERCADILLO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
352;351;MEREY LA VERAITA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
353;352;MESA DE ORTEGA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
354;353;MESAI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
355;354;MIASA DE PARTADO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
356;355;MINITAS-MIRALINDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
357;356;MIRITI PARANA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
358;357;MOCAGUA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
359;358;MONDO-MONDOCITO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
360;359;MONOCHOA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
361;360;MONTE HARMON;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
362;361;MOROCOTO BUENAVISTA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
363;362;MOSOCO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
364;363;MOTILON-BARI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
365;364;MOTORDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
366;365;MUCO-MAYORAGUA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
367;366;MUELLAMUES;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
368;367;MUNGARADO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
369;368;MURCIELAGO-ALTAMIRA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
370;369;MURRI-PANTANOS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
371;370;NABERA DRUA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
372;371;NAPIPI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
373;372;NARIKIZAVI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
374;373;NASA KIWE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
375;374;NASA KWES KIWE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
376;375;NASA THA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
377;376;NAZARET;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
378;377;NICOLAS RAMIREZ;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
379;378;NIÑERAS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
380;379;"NOVIRAO ";1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
381;380;NUEVA ESPERANZA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
382;381;NUEVA ESPERANZA DEL TOMO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
383;382;NUEVO PITALITO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
384;383;NUKAK-MAKU;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
385;384;NUKAK-MAKU (Ampliación);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
386;385;NULPE MEDIO-ALTO RIO SAN JUAN;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
387;386;NUNUYA DE VILLA AZUL;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
388;387;NUSIDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
389;388;NUSSI PURRU;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
390;389;OKOCHI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
391;390;OLIRCO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
392;391;ONDAS DEL CAFRE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
393;392;OPOGADO-GUAGUANDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
394;393;ORDO-SIVARU-AGUACLARA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
395;394;PABLO MUERA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
396;395;PACANDE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
397;396;PAEZ DE QUINTANA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
398;397;PAEZ DE VILLA LUCIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
399;398;PALERMO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
400;399;PALETARA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
401;400;PALMA ALTA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
402;401;PALMAR IMBI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
403;402;"PANAN ";1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
404;403;PANCITARA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
405;404;PANIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
406;405;PANIQUITA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
407;406;PANURE (VENEZUELA) (conv);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
408;407;PAPAYO (amp);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
409;408;"PARAVARE ";1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
410;409;PARREROS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
411;410;PARTE ALTA RIO GUAINIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
412;411;PARTE ORIENTAL DEL VAUPES;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
413;412;PASO ANCHO-CHICUAMBE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
414;413;PAUJIL;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
415;414;PAVASA-JELLA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
416;415;PEÑA BLANCA-RIO TRUANDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
417;416;PEÑAS DEL OLVIDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
418;417;PEÑAS ROJAS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
419;418;PERANCHITO (AMP);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
420;419;PERANCHO (AMP);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
421;420;PESCADITO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
422;421;PIALAPI PUEBLO VIEJO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
423;422;PICHICORA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
424;423;PIEDRA SELLADA-Q.TRONQUERIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
425;424;PIGUAMBI PALANGALA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
426;425;PINGULLOS-SARDINERO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
427;426;PIOYA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
428;427;PIPALTA PALBI YAGUAPI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
429;428;PITAYO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
430;429;PLAYAS DE BOJABA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
431;430;POBLAZON;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
432;431;POCARA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
433;432;POCHARCO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
434;433;POLINDARA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
435;434;POLINES;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
436;435;PORVENIR-KANANGUCHAL;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
437;436;POTOSI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
438;437;POTRERITO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
439;438;POTRERITO-DOYARE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
440;439;PREDIO PUTUMAYO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
441;440;PREDIO PUTUMAYO (Puerto Limón);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
442;441;PROVINCIAL;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
443;442;PTO VIEJO Y PTO ESPERANZA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
444;443;PUADO, MATARE, LA LERMA, TERDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
445;444;PUEBLO NUEVO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
446;445;PUEBLO NUEVO-LAGUNA COLORADA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
447;446;PUERTO ALEGRE-LA DIVISA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
448;447;PUERTO ANTIOQUIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
449;448;PUERTO CORDOBA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
450;449;PUERTO LIBIA TRIPICAY;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
451;450;PUERTO LIBRE-RIO PEPE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
452;451;PUERTO NARANJO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
453;452;PUERTO NARIÑO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
454;453;PUERTO TRIUNFO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
455;454;PUERTO ZABALO-LOS MONOS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
456;455;PULGANDE CAMPOALEGRE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
457;456;PUNTA BANDERA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
458;457;PURACE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
459;458;PUYEROS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
460;459;QUEBRADA CAÑAVERAL-R SAN JORGE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
461;460;QUEBRADA QUERA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
462;461;QUEBRADITAS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
463;462;QUICHAYA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
464;463;QUIZGO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
465;464;RAMOS-MONGON-MANCHURIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
466;465;RECINTO PALMAROSA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
467;466;REMANSO CHORRO BOCON;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
468;467;RESGUARDO DE COTA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
469;468;RICAURTE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
470;469;RINCON BODEGA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
471;470;RINCON DE ANCHIQUE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
472;471;RIO BEBARA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
473;472;RIO BEBARAMA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
474;473;RIO BLANCO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
475;474;RIO CHAJERADO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
476;475;RIO DAGUA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
477;476;RIO DOMINGODO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
478;477;RIO GARRAPATAS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
479;478;RIO GUANGUI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
480;479;RIO ICHO QUEBRADA BARATUDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
481;480;RIO JARAPETO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
482;481;RIO LA PLAYA-CHOCO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
483;482;RIO LA RAYA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
484;483;RIO LANAS O CAPA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
485;484;RIO MUCO Y GUARROJO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
486;485;RIO MUMBU;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
487;486;RIO MUNGUIDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
488;487;RIO MURINDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
489;488;RIO NAYA (JOAQUINCITO) !;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
490;489;RIO NEGUA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
491;490;RIO NUQUI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
492;491;RIO ORPUA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
493;492;RIO PANGUI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
494;493;RIO PICHIMA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
495;494;RIO PURRICHA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
496;495;RIO QUIPARADO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
497;496;RIO SANQUIANGA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
498;497;RIO SATINGA (BACAO);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
499;498;RIO SIARE-BARRANCO LINDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
500;499;RIO TAPARAL;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
501;500;RIO TOMO Y WEBERI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
502;501;RIO TORREIDO-CHIMANI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
503;502;RIO UVA Y POGUE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
504;503;RIOS ATABAPO E INIRIDA (Cacahual);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
505;504;RIOS CATRU Y DUBASA (amp);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
506;505;RIOS CUIARI E ISANA (Pto.Colombia);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
507;506;RIOS JURUBIDA-CHORI-ALTO BAUDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
508;507;"RIOS PATO-JENGADO (amp) ";1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
509;508;RIOS PAVARANDO-AMPARRADO MEDIO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
510;509;ROQUEROS EL DORADO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
511;510;RUMIYACO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
512;511;SABALETA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
513;512;SABANAS DE CURRIPAO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
514;513;SALAQUI-PAVARANDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
515;514;SAN AGUSTIN;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
516;515;SAN AGUSTIN-LA FLORESTA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
517;516;SAN ANDRES DE PISIMBALA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
518;517;SAN ANDRES DE SOTAVENTO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
519;518;SAN ANTONIO DE CALARMA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
520;519;SAN ANTONIO DE FRAGUA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
521;520;SAN ANTONIO DE LOS LAGOS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
522;521;SAN DIEGO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
523;522;SAN FRANCISCO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
524;523;SAN JOSE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
525;524;SAN JOSE AMIA DE PATO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
526;525;SAN JOSE DE LIPA (CONVERSION);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
527;526;SAN JOSE DEL RIO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
528;527;SAN JUAN;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
529;528;SAN JUAN DE LOS PARENTES;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
530;529;SAN JUAN PAMPON;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
531;530;"SAN JUANITO ";1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
532;531;SAN LORENZO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
533;532;"SAN LORENZO DE CALDONO ";1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
534;533;SAN LUIS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
535;534;SAN LUIS DEL TOMO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
536;535;SAN MATIAS O JAI-DUKAMA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
537;536;SAN MIGUEL;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
538;537;SAN MIGUEL DE LA CASTELLANA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
539;538;SAN PABLO EL PARA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
540;539;SAN RAFAEL;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
541;540;SAN SEBASTIAN;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
542;541;SANANDOCITO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
543;542;SANQUIANGUITA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
544;543;SANTA CECILIA-QUEBRADA ORO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
545;544;SANTA CRUZ DE PIÑUÑA BLANCO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
546;545;SANTA MARIA DE PANGALA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
547;546;SANTA MARIA EL CHARCON;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
548;547;SANTA MARTA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
549;548;SANTA MARTA DE CURICHE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
550;549;SANTA MARTA INSPECCION;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
551;550;"SANTA MARTA PALMAR ";1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
552;551;SANTA MARTA-DIAMANTE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
553;552;SANTA RITA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
554;553;SANTA ROSA CERRO CUCUY MORICHALVIEJO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
555;554;SANTA ROSA DE CAPISCO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
556;555;SANTA ROSA DE IJUA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
557;556;SANTA ROSA DE SUCUMBIOS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
558;557;SANTA ROSA DEL GUAMUEZ (conv);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
559;558;SANTA ROSALIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
560;559;SANTA SOFIA Y EL PROGRESO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
561;560;SANTA TERESITA DEL TUPARRO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
562;561;SARACURE RIO CADA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
563;562;SEJALITO-SAN BENITO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
564;563;SEVER;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
565;564;"SIBERIA ";1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
566;565;SIBUNDOY PARTE ALTA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
567;566;SIRENA BERRECUY;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
568;567;SOCORPA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
569;568;SOLDADO PARATE BIEN;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
570;569;SUIN;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
571;570;SURATENA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
